Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Src IP,Prediction
443,2943781,12,14,4685.0,5123.0,1412.0,0.0,390.4166666666666,594.3596184639448,1412.0,0.0,365.9285714285714,602.1472429545801,3331.7695847619098,8.832178752427575,117751.24,555821.8208212262,2785083.0,0.0,2902536.0,263866.9090909091,848244.8728655487,2821057.0,0.0,158698.0,12207.53846153846,16138.852352916265,41073.0,0.0,0,0,0,0,240,328,4.076390193428112,4.755788558999464,0.0,1412.0,363.2592592592592,579.7997394719472,336167.7378917379,0,1,0,0,0,0,0,0,1.0,377.2307692307692,390.4166666666667,365.9285714285714,240,-1,1038,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.22.9,0
443,3013437,17,19,6841.0,9669.0,1412.0,0.0,402.4117647058824,595.4114185610998,1412.0,0.0,508.8947368421052,652.4541614156033,5478.79381583222,11.946491663837673,86098.2,468568.6975076208,2777568.0,0.0,2960817.0,185051.0625,704807.8947109365,2827300.0,0.0,235869.0,13103.833333333334,21161.99889716304,58020.0,0.0,0,0,0,0,340,404,5.641398841256677,6.305092822580993,0.0,1412.0,446.2162162162162,615.5653289247,378920.6741741741,0,1,0,0,0,0,0,0,1.0,458.6111111111111,402.4117647058824,508.89473684210526,340,-1,1029,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.22.9,0
443,766231,22,22,5125.0,9942.0,1412.0,0.0,232.9545454545455,488.8310134803844,1412.0,0.0,451.9090909090909,628.5283574381479,19663.782853995726,57.4239361237016,17819.32558139535,61907.33396114864,325634.0,0.0,738829.0,35182.333333333336,94314.44334529752,347616.0,0.0,440597.0,20980.809523809523,54620.26107921771,253934.0,0.0,0,0,0,0,524,464,28.7119680618508,28.7119680618508,0.0,1412.0,334.82222222222225,563.1906381941153,317183.6949494949,0,1,0,0,0,0,0,0,1.0,342.4318181818182,232.95454545454547,451.9090909090909,524,-1,1035,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.22.9,0
443,971699,11,15,2455.0,7200.0,1402.0,0.0,223.1818181818182,425.46934511943823,1398.0,0.0,480.00000000000006,635.1282210253746,9936.204524240531,26.757257134153683,38867.96,168896.3003779933,848302.0,0.0,946282.0,94628.2,265279.9339338646,848302.0,0.0,102680.0,7334.285714285715,11428.67262922226,25340.0,0.0,0,0,0,0,220,324,11.32037801829579,15.436879115857897,0.0,1402.0,357.5925925925926,555.0130462263761,308039.48148148146,0,1,0,0,0,0,0,0,1.0,371.34615384615387,223.1818181818182,480.0,220,-1,291,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.22.9,0
55144,6628,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.7501508750754,6628.0,0.0,6628.0,6628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,150.8750754375377,150.8750754375377,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,20,-1,1035,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.250.197.211,0
443,9988049,9,7,1059.0,1407.0,648.0,0.0,117.66666666666669,214.18683432928364,1003.0,0.0,201.0,366.4851065641458,246.89506429133456,1.601914447956753,665869.9333333332,2558319.695572452,9913585.0,0.0,9965040.0,1245630.0,3502398.3028563648,9913585.0,59.0,74150.0,12358.333333333334,13200.661538978517,25320.0,0.0,0,0,0,0,180,164,0.9010768769756736,0.7008375709810795,0.0,1003.0,145.05882352941177,276.4255032075177,76411.05882352941,0,1,0,0,0,0,0,0,0.0,154.125,117.66666666666669,201.0,180,-1,134,6,0,74220.0,0.0,74220.0,74220.0,9913585.0,0.0,9913585.0,9913585.0,192.168.22.9,0
443,164207,8,10,1863.0,7531.0,1412.0,0.0,232.87500000000003,493.8916704530024,1412.0,0.0,753.1,673.0452271413695,57208.27979318787,109.61773858605298,9659.235294117649,14708.807023894782,46092.0,0.0,134343.0,19191.85714285714,28527.2661175735,73827.0,0.0,100823.0,11202.555555555557,13864.644713362755,29779.0,89.0,0,0,0,0,160,224,48.71899492713466,60.89874365891832,0.0,1412.0,494.42105263157896,634.4403759560664,402514.5906432749,0,1,0,0,0,0,0,0,1.0,521.8888888888889,232.875,753.1,160,-1,1047,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.22.9,0
443,146220,5,5,1758.0,2784.0,1392.0,0.0,351.6,602.80743193826,1392.0,0.0,556.8,762.4298000471912,31062.7821091506,68.39009711393791,16246.666666666668,23753.631432898845,53824.0,0.0,101100.0,25275.0,29134.22394138321,53824.0,0.0,92319.0,23079.75,25155.149510918567,45030.0,0.0,0,0,0,0,100,124,34.19504855696896,34.19504855696896,0.0,1392.0,412.9090909090909,638.0842349636065,407151.4909090909,0,1,0,0,0,0,0,0,1.0,454.2,351.6,556.8,100,-1,270,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.22.9,0
443,92143,7,9,1799.0,7530.0,1412.0,0.0,257.0,521.9907406586187,1412.0,0.0,836.6666666666666,656.3687987709349,101244.80427162128,173.6431416385401,6142.866666666666,9422.278749755562,23512.0,0.0,68454.0,11409.0,17136.1646000498,35433.0,0.0,83358.0,10419.75,11408.689417031464,23512.0,0.0,0,0,0,0,140,204,75.9688744668613,97.6742671716788,0.0,1412.0,548.7647058823529,648.2873137556146,420276.44117647066,0,1,0,0,0,0,0,0,1.0,583.0625,257.0,836.6666666666666,140,-1,1047,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.22.9,0
443,418090,14,17,2433.0,8108.0,1412.0,0.0,173.78571428571425,375.25236197102765,1412.0,0.0,476.9411764705881,615.1086764333025,25212.27486904733,74.14671482216747,13936.333333333332,50716.40264514399,278378.0,0.0,394174.0,30321.07692307692,82698.79797137475,302386.0,0.0,139712.0,8732.0,11275.77612997586,29322.0,0.0,0,0,0,0,280,364,33.48561314549499,40.66110167667249,0.0,1412.0,329.40625,529.8177933527958,280706.8941532258,0,1,0,0,0,0,0,0,1.0,340.03225806451616,173.78571428571428,476.9411764705882,280,-1,1045,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.22.9,0
55132,238939,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.370337199034063,238939.0,0.0,238939.0,238939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,4.185168599517032,4.185168599517032,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,20,-1,134,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.35.185.71,0
55153,91396,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.82419361897676,45698.0,64560.26333589416,91349.0,47.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,47.0,47.0,0,0,0,0,20,40,10.941397872992251,21.882795745984502,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,20,-1,516,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.240.199.35,0
5355,616294,1,1,28.0,28.0,28.0,28.0,28.0,0.0,28.0,28.0,28.0,0.0,90.86572317757434,3.245204399199084,616294.0,0.0,616294.0,616294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1.6226021995995417,1.6226021995995417,28.0,28.0,28.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,42.0,28.0,28.0,8,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.22.154,0
53,20975,0,2,0.0,150.0,0.0,0.0,0.0,0.0,114.0,36.0,75.0,55.15432893255071,7151.370679380214,95.35160905840286,20975.0,0.0,20975.0,20975.0,0.0,0.0,0.0,0.0,0.0,20975.0,20975.0,0.0,20975.0,20975.0,0,0,0,0,0,16,0.0,95.35160905840286,36.0,114.0,62.0,45.033320996790806,2028.0,0,0,0,0,0,0,0,0,0.0,93.0,0.0,75.0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.22.9,1
443,279944,12,16,6498.0,9837.0,1250.0,32.0,541.5,612.6534687139808,1250.0,22.0,614.8125,567.5984753033315,58350.9559054668,100.02000400080016,10368.296296296296,25546.58617990461,123164.0,0.0,279851.0,25441.0,37843.42196207949,124004.0,17.0,279592.0,18639.466666666667,40150.0752941238,154559.0,0.0,0,0,0,0,96,128,42.86571600034292,57.15428800045723,22.0,1250.0,606.3793103448276,580.2464017118136,336685.8866995074,0,0,0,0,0,0,0,0,1.0,628.0357142857143,541.5,614.8125,96,-1,-1,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.22.9,0
53,41973238,2,4,72.0,693.0,40.0,32.0,36.0,5.656854249492381,311.0,47.0,173.25,109.27145098331953,18.225899083601792,0.1429482281066807,8394647.6,16155394.03733918,37051898.0,21670.0,4869170.0,4869170.0,0.0,4869170.0,4869170.0,41973238.0,13991079.333333332,20137427.23096201,37074159.0,21670.0,0,0,0,0,16,32,0.0476494093688935,0.0952988187377871,32.0,311.0,116.0,105.29640702955317,11087.333333333334,0,0,0,0,0,0,0,0,2.0,135.33333333333334,36.0,173.25,16,-1,-1,2,0,21670.0,0.0,21670.0,21670.0,37051898.0,0.0,37051898.0,37051898.0,192.168.22.9,0
53,24652,0,2,0.0,108.0,0.0,0.0,0.0,0.0,62.0,46.0,54.0,11.31370849898476,4380.983287360052,81.12932013629725,24652.0,0.0,24652.0,24652.0,0.0,0.0,0.0,0.0,0.0,24652.0,24652.0,0.0,24652.0,24652.0,0,0,0,0,0,16,0.0,81.12932013629725,46.0,62.0,51.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,77.0,0.0,54.0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.22.9,0
443,11798470,1601,9858,100497.0,12041388.0,1250.0,29.0,62.77139287945052,127.51874452848546,1250.0,26.0,1221.4838709677404,104.05382712023172,1029106.7401112178,971.2276252768368,1029.714609879563,49070.08476111505,5031401.0,-13.0,11797662.0,7373.538749999998,131300.71793004536,5031401.0,20.0,11798470.0,1196.9635791823032,53084.87303748618,5035490.0,0.0,0,0,0,0,12808,78864,135.69556052606822,835.5320647507685,26.0,1250.0,1059.61038394415,415.8880439685739,172962.86511600646,0,0,0,0,0,0,0,0,6.0,1059.7028536521511,62.771392879450346,1221.483870967742,12808,-1,-1,1601,0,5040826.0,0.0,5040826.0,5040826.0,5031401.0,0.0,5031401.0,5031401.0,192.168.22.9,0
5228,135110,8,13,1973.0,7058.0,1412.0,0.0,246.625,484.7228773816466,1412.0,0.0,542.9230769230769,645.6889681493277,66841.83258086003,155.42890977721856,6755.5,13142.012793448268,37087.0,0.0,97896.0,13985.14285714286,21613.71687477323,51172.0,0.0,135052.0,11254.333333333332,17143.850513354417,42502.0,0.0,0,0,0,0,160,284,59.21101324846421,96.21789652875434,0.0,1412.0,410.50000000000006,587.9334874918129,345665.78571428574,0,1,0,0,0,0,0,0,1.0,430.04761904761904,246.625,542.9230769230769,160,-1,1047,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.22.9,0
53,46472,0,2,0.0,356.0,0.0,0.0,0.0,0.0,323.0,33.0,178.0,205.0609665440988,7660.526768807023,43.036667240488896,46472.0,0.0,46472.0,46472.0,0.0,0.0,0.0,0.0,0.0,46472.0,46472.0,0.0,46472.0,46472.0,0,0,0,0,0,16,0.0,43.036667240488896,33.0,323.0,129.66666666666669,167.43157806499147,28033.333333333336,0,0,0,0,0,0,0,0,0.0,194.5,0.0,178.0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.22.9,1
443,45528448,1,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896257,0.0439285784571439,0.0878571569142879,15176149.333333332,25838232.6875458,45011569.0,250169.0,0.0,0.0,0.0,0.0,0.0,45528448.0,22764224.0,31816289.41847858,45261738.0,266710.0,0,0,0,0,20,60,0.0219642892285719,0.0658928676857159,0.0,1.0,0.6,0.5477225575051661,0.2999999999999999,0,0,0,0,1,0,0,0,3.0,0.75,1.0,0.3333333333333333,20,-1,508,1,0,266710.0,0.0,266710.0,266710.0,45011569.0,0.0,45011569.0,45011569.0,192.168.22.9,0
137,69428624,35,1,1750.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,25.925906294787005,0.5185181258957401,1983674.971428572,4572878.579734584,20275565.0,609770.0,68808827.0,2023789.0294117648,4635392.681770131,20275565.0,609770.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,8,0.5041148446208584,0.0144032812748816,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,51.388888888888886,50.0,50.0,280,-1,-1,35,0,9684969.5,221459.479906596,9841565.0,9528374.0,20266823.5,12362.34785548441,20275565.0,20258082.0,192.168.22.154,0
443,478599,33,45,7381.0,33567.0,1250.0,29.0,223.66666666666663,410.4778972937114,1250.0,23.0,745.9333333333335,528.4400456231357,85558.05590901778,162.97568528141514,6215.571428571428,22068.34966430465,175517.0,0.0,437936.0,13685.500000000004,32616.731597893628,175517.0,23.0,478599.0,10877.250000000004,38493.74031270055,249587.0,0.0,0,0,0,0,264,360,68.9512514652141,94.02443381620104,23.0,1250.0,534.1518987341772,547.6135191670799,299880.5663745538,0,0,0,0,0,0,0,0,1.0,541.0,223.66666666666663,745.9333333333333,264,-1,-1,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.22.9,0
5355,309342,1,1,28.0,28.0,28.0,28.0,28.0,0.0,28.0,28.0,28.0,0.0,181.02941081392115,6.4653361004971845,309342.0,0.0,309342.0,309342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3.2326680502485923,3.2326680502485923,28.0,28.0,28.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,42.0,28.0,28.0,8,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.22.227,0
53,39463,0,2,0.0,135.0,0.0,0.0,0.0,0.0,96.0,39.0,67.5,40.30508652763321,3420.925930618554,50.68038415731191,39463.0,0.0,39463.0,39463.0,0.0,0.0,0.0,0.0,0.0,39463.0,39463.0,0.0,39463.0,39463.0,0,0,0,0,0,16,0.0,50.68038415731191,39.0,96.0,58.0,32.90896534380867,1083.0,0,0,0,0,0,0,0,0,0.0,87.0,0.0,67.5,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.22.9,1
443,159272,7,9,1795.0,6760.0,1412.0,0.0,256.4285714285714,521.9214044096605,1412.0,0.0,751.1111111111111,691.8606153779178,53713.14480888041,100.45707971269276,10618.133333333331,16939.975948147316,52694.0,0.0,130686.0,21781.0,35762.85583115532,84979.0,0.0,106578.0,13322.25,14927.598895526176,32516.0,0.0,0,0,0,0,140,204,43.94997237430308,56.50710733838967,0.0,1412.0,503.2352941176472,646.9352295063785,418525.1911764706,0,1,0,0,0,0,0,0,1.0,534.6875,256.42857142857144,751.1111111111111,140,-1,1047,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.22.9,0
443,1143189,55,64,13456.0,18157.0,1392.0,0.0,244.65454545454543,387.1946212791117,1392.0,0.0,283.70312499999994,510.7914394283189,27653.345159899192,104.0947734801507,9688.042372881357,24318.68352733065,168652.0,0.0,1081825.0,20033.796296296303,45352.18835825071,202317.0,0.0,1143189.0,18145.857142857145,33854.24101600249,168652.0,0.0,0,0,0,0,1100,1304,48.11102975973352,55.98374372041718,0.0,1392.0,263.4416666666665,455.1105470256711,207125.6100140056,0,1,0,0,0,0,0,0,1.0,265.65546218487395,244.65454545454543,283.703125,1100,-1,511,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.22.9,0
